tiempo	ganancia1	ganancia2
0.002282 0.118 0.584
0.002284 0.116 0.584
0.002286 0.118 0.584
0.002288 0.118 0.584
0.00229 0.118 0.584
0.002292 0.116 0.576
0.002294 0.112 0.576
0.002296 0.114 0.5679999999999999
0.002298 0.112 0.5679999999999999
0.0023 0.114 0.5679999999999999
0.002302 0.112 0.5600000000000001
0.002304 0.114 0.5600000000000001
0.002306 0.114 0.552
0.002308 0.112 0.552
0.00231 0.112 0.544
0.002312 0.11 0.544
0.002314 0.112 0.544
0.002316 0.112 0.536
0.002318 0.108 0.528
0.00232 0.106 0.528
0.002322 0.11 0.528
0.002324 0.108 0.52
0.002326 0.11 0.52
0.002328 0.104 0.52
0.00233 0.104 0.512
0.002332 0.106 0.504
0.002334 0.108 0.504
0.002336 0.102 0.504
0.002338 0.104 0.488
0.00234 0.1 0.488
0.002342 0.1 0.488
0.002344 0.102 0.48
0.002346 0.1 0.472
0.002348 0.102 0.472
0.00235 0.098 0.464
0.002352 0.1 0.464
0.002354 0.098 0.456
0.002356 0.1 0.448
0.002358 0.098 0.448
0.00236 0.098 0.44
0.002362 0.094 0.44
0.002364 0.094 0.424
0.002366 0.094 0.424
0.002368 0.096 0.424
0.00237 0.09 0.424
0.002372 0.09 0.4
0.002374 0.092 0.4
0.002376 0.08799999999999999 0.392
0.002378 0.082 0.384
0.00238 0.08400000000000001 0.384
0.002382 0.082 0.376
0.002384 0.08 0.368
0.002386 0.082 0.36
0.002388 0.078 0.36
0.00239 0.08 0.352
0.002392 0.076 0.344
0.002394 0.078 0.336
0.002396 0.076 0.328
0.002398 0.076 0.328
0.0024 0.07199999999999999 0.32
0.002402 0.07199999999999999 0.312
0.002404 0.076 0.304
0.002406 0.074 0.296
0.002408 0.07000000000000001 0.288
0.00241 0.07000000000000001 0.288
0.002412 0.068 0.28
0.002414 0.068 0.272
0.002416 0.068 0.264
0.002418 0.062 0.264
0.00242 0.062 0.248
0.002422 0.062 0.24
0.002424 0.06 0.24
0.002426 0.058 0.232
0.002428 0.06 0.224
0.00243 0.052 0.216
0.002432 0.054 0.208
0.002434 0.054 0.2
0.002436 0.052 0.2
0.002438 0.05 0.192
0.00244 0.05 0.176
0.002442 0.044 0.176
0.002444 0.048 0.16
0.002446 0.046 0.16
0.002448 0.04 0.152
0.00245 0.042 0.144
0.002452 0.038 0.136
0.002454 0.042 0.12
0.002456 0.038 0.12
0.002458 0.032 0.112
0.00246 0.034 0.104
0.002462 0.032 0.096
0.002464 0.032 0.08799999999999999
0.002466 0.032 0.08
0.002468 0.028 0.07199999999999999
0.00247 0.026 0.064
0.002472 0.026 0.056
0.002474 0.026 0.048
0.002476 0.02 0.04
0.002478 0.02 0.032
0.00248 0.018 0.024
0.002482 0.018 0.016
0.002484 0.02 0.016
0.002486 0.014 0
0.002488 0.012 0
0.00249 0.012 -0.016
0.002492 0.008 -0.024
0.002494 0.012 -0.032
0.002496 0.006 -0.04
0.002498 0.006 -0.04
